0.23830414,0.16404724
0.8538437,-0.36512756
0.8711548,-0.14221191
0.081352234,-0.29768372
0.77970886,-0.08847046
0.5335922,0.11741638
0.18200684,0.42944336
0.35031128,0.07659912
0.9861679,-0.065322876
0.031028748,0.92918396
0.01235199,-0.97779846
0.27503967,0.3835144
0.06719971,0.15319824
0.9380646,0.027923584
0.9658966,-0.03945923
0.42803955,-0.1895752
0.07928467,0.44152832
0.3414154,-0.36740112
0.99334717,-0.04284668
0.96733856,-0.027664185
0.39511108,0.17010498
0.93447876,0.026916504
0.98674774,-0.0493927
0.9835434,-0.045181274
0.19981384,-0.5295105
0.5875168,-0.12519836
0.533432,0.19973755
0.9262924,0.03416443
0.980896,-0.049194336
0.2744522,-0.40299988
0.036094666,-0.7740631
0.23796844,0.32218933
0.075027466,0.54989624
0.51142883,-0.1144104
0.2239914,-0.8854523
0.90273285,-0.011489868
0.21104431,0.3718567
0.9962311,-0.07449341
0.06361389,-0.43972778
0.95669556,-0.7597046
0.23184204,0.24273682
0.20832825,-0.24990845
0.29567719,0.39207458
0.7443466,0.040878296
0.24922943,-0.5391998
0.13742065,0.46331787
0.12541199,0.10293579
0.963089,-0.39663696
0.68917084,0.09263611
0.5359421,-0.10920715
0.674469,-0.20306396
0.016746521,0.9665375
0.6787567,0.11001587
0.99767303,-0.054885864
0.6708298,-0.12458801
0.92071533,-0.741333
0.65501404,0.06399536
0.06426239,0.42008972
0.988678,-0.04827881
0.9780655,-0.05632019
0.5723419,-0.17422485
0.06555176,-0.5563965
0.96043396,0.02053833
0.026023865,0.3854828
0.1104126,0.4378662
0.22631073,-0.320755
0.20649719,0.1800232
0.9949188,-0.035003662
0.010391235,0.9792175
0.15014648,-0.32373047
0.14104462,0.50920105
0.13344574,-0.26686096
0.5984955,0.61550903
0.96785736,-0.04335022
0.44127655,0.19950867
0.24441528,-0.21209717
0.5480881,0.17045593
0.92778015,0.115875244
0.27215576,0.18273926
0.27287292,0.23770142
0.99961853,-0.058807373
0.5520935,-0.14581299
0.31902313,0.3983612
0.995697,-0.058410645
0.04903412,0.9940033
0.98983,-0.059951782
0.8988266,0.011947632
0.13618469,-0.9918518
0.18878174,0.35144043
0.102897644,0.9661102
0.21407318,-0.39076233
0.18452454,-0.28970337
0.21522522,-0.38650513
0.5073166,-0.2606964
0.9783249,-0.06428528
0.31376648,-0.33285522
0.4853363,0.16604614
0.8913727,0.028778076
0.4378891,0.18382263
0.77388,-0.14614868
0.8618622,0.011383057
0.10158539,0.35935974
0.87425995,-0.12251282
0.62815857,-0.114715576
0.94094086,0.1181488
0.07559204,0.43023682
0.9666443,-0.00030517578
0.06468201,-0.23776245
0.01576233,0.4645691
0.21014404,-0.19519043
0.98158264,-0.041290283
0.8758087,0.02645874
0.9855652,-0.04547119
0.08483124,-0.91963196
0.043655396,0.547699
0.54841614,0.18222046
0.29411316,-0.999115
0.6825104,-0.17459106
0.4682846,0.1728363
0.7552719,-0.060317993
0.685112,0.03288269
0.97380066,-0.04598999
0.25212097,0.22940063
0.2974472,0.18418884
0.034324646,-0.5061188
0.78084564,0.08457947
0.9844284,0.010421753
0.42134094,0.4222107
0.08137512,0.4961853
0.7303467,-0.16723633
0.15298462,0.4649048
0.6951523,0.094833374
0.9673233,0.027664185
0.290123,0.14024353
0.39754486,0.25352478
0.19717407,-0.43206787
0.0566864,-0.53256226
0.96780396,-0.21942139
0.9424286,-0.04232788
0.15873718,-0.26986694
0.9567261,-0.057495117
0.97242737,-0.0630188
0.3086853,0.4328003
0.97239685,-0.17233276
0.943573,0.011169434
0.88430786,0.006164551
0.9549103,-0.0028381348
0.44743347,-0.19247437
0.09046936,0.49093628
0.5958481,0.1247406
0.26622772,0.41581726
0.83828735,0.03375244
0.26976013,0.7661438
0.21836853,0.37869263
0.32284546,0.72088623
0.0065307617,0.21398926
0.981987,-0.06086731
0.81713104,-0.01020813
0.24001312,-0.9653473
0.42494965,0.15013123
0.8599167,0.015304565
0.9929733,-0.038894653
0.90506744,0.027175903
0.16384125,0.44480896
0.40091705,-0.9020233
0.036819458,0.35043335
0.32704926,-0.4792633
0.8137207,0.0014648438
0.059783936,-0.5064087
0.23436737,-0.9062042
0.19268799,-0.34387207
0.80236053,0.023239136
0.7287445,-0.22213745
0.9959564,-0.06613159
0.4554062,0.24424744
0.4515686,0.18218994
0.5819397,0.11090088
0.7194748,-0.17427063
0.09901428,0.50216675
0.2976303,0.34129333
0.6143646,0.14334106
0.048057556,0.49595642
0.20437622,-0.9484253
0.1667633,0.35299683
0.6398239,-0.18269348
0.8280182,0.01876831
0.19103241,0.3240204
0.38098145,0.17993164
0.14798737,-0.30241394
0.24443054,0.21206665
0.25945282,-0.31452942
0.46209717,-0.10534668
0.4038086,0.19824219
0.034973145,-0.33703613
0.41033936,-0.3494873
0.23023987,0.2338562
0.014427185,0.9545746
0.27189636,-0.26034546
0.9883194,0.013015747
0.029594421,-0.5301056
0.072143555,-0.48364258
0.7527008,-0.13137817
0.5320358,0.10173035
0.087272644,0.49736023
0.9516449,-0.7157898
0.9945297,-0.05445862
0.90325165,-0.08943176
0.85827637,-0.58325195
0.0107040405,-0.48890686
0.83514404,0.05480957
0.089782715,0.5181885
0.3603897,0.23762512
0.8243408,-0.14428711
0.47880554,0.18081665
0.9988098,-0.035339355
0.9923096,-0.07397461
0.85453796,0.05532837
0.79203796,-0.06967163
0.75966644,0.10862732
0.19396973,-0.94018555
0.60791016,0.10253906
0.866272,0.05895996
0.39764404,-0.32019043
0.9908676,-0.028579712
0.54772186,0.10771179
0.17297363,0.34594727
0.5235214,-0.33436584
0.71003723,0.12850952
0.085876465,0.18225098
0.8185425,0.091918945
0.15663147,0.37130737
0.048568726,-0.582489
0.87548065,0.014694214
0.9823456,0.0023498535
0.5475769,0.08050537
0.09346008,-0.6065979
0.9894867,-0.040496826
0.17103577,-0.42019653
0.636734,0.08590698
0.9303894,-0.49761963
0.049606323,0.51187134
0.12297058,0.34609985
0.54029846,-0.14212036
0.24846649,-0.1509552
0.2048645,0.29864502
0.19228363,-0.93629456
0.0728302,-0.42910767
0.45287323,0.41362
0.86735535,0.030181885
0.951355,0.013793945
0.51140594,0.18156433
0.18153381,0.32736206
0.9920044,-0.06359863
0.87965393,0.38034058
0.8686371,-0.00680542
0.9841614,-0.06463623
0.99282837,-0.027282715
0.1517334,0.986084
0.21539307,0.2923584
0.14690399,0.4896698
0.19892883,0.2605896
0.058792114,0.3338318
0.13588715,0.47825623
0.14434814,0.38171387
0.23973846,-0.42085266
0.3461914,0.18847656
0.8304138,-0.17120361
0.75720215,0.056396484
0.69636536,0.07772827
0.3168869,0.3662567
0.9720993,-0.082595825
0.8572006,0.01902771
0.13859558,0.43984985
0.815567,0.056365967
0.094329834,0.49041748
0.94914246,-0.0640564
0.4124298,-0.34170532
0.9668884,-0.12579346
0.25554657,-0.9785919
0.969223,-0.047821045
0.021568298,-0.9945221
0.9858246,-0.08493042
0.08412933,0.4138031
0.64684296,-0.039749146
0.7758026,0.09121704
0.9769821,0.24357605
0.04006958,-0.43426514
0.5096359,0.27372742
0.15364838,0.4532318
0.37802124,-0.45196533
0.13472748,0.25914
0.065956116,-0.54460144
0.33311462,-0.29415894
0.97540283,-0.038208008
0.87392426,0.051986694
0.75003815,-0.16667175
0.357872,0.30308533
0.08279419,-0.5470581
0.3547287,0.5259247
0.26535034,0.21136475
0.6547165,0.1615448
0.6290207,0.55155945
0.5130768,0.14279175
0.48260498,0.076293945
0.86468506,-0.004272461
0.7130661,-0.1612091
0.13447571,0.63949585
0.008163452,0.52664185
0.9940109,-0.07002258
0.10583496,-0.3322754
0.036392212,0.44381714
0.3247528,0.1324768
0.30626678,-0.31269836
0.08617401,-0.94477844
0.05671692,-0.26797485
0.06321716,-0.4867859
0.71144867,-0.17677307
0.23001862,0.43977356
0.47219086,0.055648804
0.19091797,0.38183594
0.44799042,0.08744812
0.23921204,-0.99282837
0.87091064,0.022338867
0.52697754,0.11254883
0.6776123,0.024169922
0.0013580322,-0.44314575
0.010116577,-0.4694519
0.42577362,0.28910828
0.5982208,0.16073608
0.7522812,0.025497437
0.9703064,0.2345581
0.20858002,0.37754822
0.46473694,0.13595581
0.61857605,-0.094329834
0.26789856,-0.38076782
0.48888397,0.14237976
0.60487366,0.1701355
0.5994797,0.10966492
0.84394836,0.029144287
0.85328674,0.97994995
0.9998474,-0.066711426
0.16561127,-0.36463928
0.15579224,-0.0993042
0.26580048,-0.36042786
0.31017303,0.32011414
0.84265137,-0.11450195
0.841835,0.024734497
0.9917755,-0.05606079
0.18816376,0.35539246
0.8396301,-0.15057373
0.71383667,0.06439209
0.020050049,-0.5543823
0.058532715,0.45568848
0.7601547,-0.14820862
0.5355377,-0.12088013
0.17019653,0.31134033
0.96053314,-0.11854553
0.006164551,-0.4708252
0.16191864,0.14665222
0.8490143,0.002166748
0.03755951,-0.5250397
0.755455,-0.15370178
0.28811646,-0.2662964
0.9046631,0.015380859
0.1870575,-0.9632263
0.20262146,0.28616333
0.07246399,-0.24038696
0.49325562,0.6925659
0.26371765,-0.49349976
0.2090683,-0.3695221
0.5844269,0.06869507
0.41872406,0.14598083
